Product_name,Review,Rating,Cleaned_Review,Polarity,Subjectivity,Review_Length,Sentiment
"Whirlpool 6 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (Superb Atom 60i GREY DAZZLE)",Nice product we have gifted it for marriage very good product design is also good features are awesome????,5,gifted marriage design also features awesome,0.75,1.0,106,Positive
"Whirlpool 6 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (Superb Atom 60i GREY DAZZLE)","This is an wonderful product, very easy to use, and the needed electricity is very much low. Washer and drier both are good",5,wonderful easy use needed electricity much low washer drier,0.4777777777777778,0.7111111111111111,123,Positive
"Whirlpool 6 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (Superb Atom 60i GREY DAZZLE)",Very good☺️☺️☺️Thank you flipkart,5,goodthank,0.0,0.0,33,Neutral
"Whirlpool 6 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (Superb Atom 60i GREY DAZZLE)","I purchased this product by seeing the review of it.I really liked the product,its exactly the same shown in the picture.Only thing is they didn’t fit it the same day of delivery.But its not very tough also to fit.Overall excellent product .Thanks flipkart.Loved it😍😍😍😍😍😍",5,purchased seeing review iti really liked productits exactly shown pictureonly thing didnt fit day deliverybut tough also fitoverall excellent thanks flipkartloved,0.34351851851851856,0.5805555555555556,271,Positive
"Whirlpool 6 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (Superb Atom 60i GREY DAZZLE)","What I find mostly in reviews is lack of knowledge about product usage and first to complaint !I am using 6.2 kgs and 7 kgs washing machine - same model from Whirlpool at a gap of 6 months atleast and both products are simply great for daily use.Washing tub rotation is not as much as our earlier Electrolux machine which I felt is better coz clothes do not tangle much in the tub and chances of getting torn are less. Three speed settings work fine.In Dryer , if you feel extra vibrations /...",5,find mostly reviews lack knowledge usage first complaint using kgs kgs washing machine model whirlpool gap months atleast products simply daily usewashing tub rotation much earlier electrolux machine felt better coz clothes tangle much tub chances getting torn less three speed settings work finein dryer feel extra vibrations,0.10925925925925925,0.2666666666666667,494,Positive
"Whirlpool 6 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (Superb Atom 60i GREY DAZZLE)",Wow guys sach a good product.. Thnank u flipkartApni language me bole to dil khuss kr ditta... 😊😊😊,5,wow guys sach thnank u flipkartapni language bole dil khuss kr ditta,0.1,1.0,98,Positive
"Whirlpool 6 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (Superb Atom 60i GREY DAZZLE)",Brilliant,5,brilliant,0.9,1.0,9,Positive
SAMSUNG 6.5 kg Diamond Drum feature Fully Automatic Top Load Silver  (WA65A4002VS/TL),I bought this machine for my Mom😍 Now she is happy this. Overall blindly go for it. Good product by Samsung and secured delivery by flipkart and demo is also done good. Worthy Product guys😍👍,5,bought machine mom happy overall blindly go samsung secured delivery demo also done worthy guys,0.15833333333333333,0.6666666666666666,190,Positive
SAMSUNG 6.5 kg Diamond Drum feature Fully Automatic Top Load Silver  (WA65A4002VS/TL),"I have ordered this product after reviewing a lot of modelsFound this model to be good and worthy with price offered.After using the product for 2 weeks, I am sharing this review, the product has less noise while using, stains are completely removed if you are using soak feature. W.r.t. price of product, it could be little cheaper since it's a best selling product amongst Samsung, IFB, LG within 6 kg.Samsung can introduce more color combinations in this model.If you are a single pers...",5,ordered reviewing lot modelsfound model worthy price offeredafter using weeks sharing review less noise using stains completely removed using soak feature wrt price could little cheaper since best selling amongst samsung ifb lg within kgsamsung introduce color combinations modelif single pers,0.1679563492063492,0.4134920634920635,491,Positive
SAMSUNG 6.5 kg Diamond Drum feature Fully Automatic Top Load Silver  (WA65A4002VS/TL),"Giving review after 1 month used. Nice product with performance, design, time, electricity and value of money. Delivery on time. Demo as expected, called 3 to 4 times then they will come like in bangalore. Flipkart customer support was good. Overall good experience. Thank you flipkart & team.",4,giving review month used performance design time electricity value money delivery time demo expected called times come like bangalore customer support overall experience thank team,-0.05,0.2,293,Neutral
SAMSUNG 6.5 kg Diamond Drum feature Fully Automatic Top Load Silver  (WA65A4002VS/TL),"I purchased 1mnth ago and reviewing now. The product is very good and worthy for money,It doesn't need stand. Machine washes cloth very clean and dry very neet Special thanks to service engineer who came and installed the product and gave free demo.Overall for 4 family members can use the machine. And at a time maximum 15- 20 cloths can be washed.",5,purchased mnth ago reviewing worthy moneyit doesnt need stand machine washes cloth clean dry neet special thanks service engineer came installed gave free demooverall family members use machine time maximum cloths washed,0.2650793650793651,0.6452380952380953,349,Positive
SAMSUNG 6.5 kg Diamond Drum feature Fully Automatic Top Load Silver  (WA65A4002VS/TL),Machine is excellent for the price paid.... After using it for almost 15 days now.. I am editing my review.. For white cloths machine is not so effective.. It's good for daily cloths.. Did not harm any delicate cloths..  Coming to flipkart service.. terrible.. Worst experience ever had.. Not going to buy any high end products from flipkart now on.. There was no clue of installation from flipkart even when I called up almost daily for 1 week.. Later I gave up and contacted Samsung customer se...,4,machine excellent price paid using almost days editing review white cloths machine effective daily cloths harm delicate cloths coming service terrible worst experience ever going buy high end products clue installation even called almost daily week later gave contacted samsung customer se,-0.05399999999999999,0.524,499,Negative
SAMSUNG 6.5 kg Diamond Drum feature Fully Automatic Top Load Silver  (WA65A4002VS/TL),"worth it.. its more then 1 year perfectly working and hope for best om future. flipkart helps alot in delivery and provide a samsung guide and in person while installation, and future like to inform don't worry just buy without any second thoughts in mind.",5,worth year perfectly working hope best om future helps alot delivery provide samsung guide person installation future like inform dont worry buy without second thoughts mind,0.3833333333333333,0.275,256,Positive
SAMSUNG 6.5 kg Diamond Drum feature Fully Automatic Top Load Silver  (WA65A4002VS/TL),"I'm writing this review after using this product since last 3 month. This is the best washing machine by Samsung. Benefits : Very low consumption, Cleaning quality is good, No smell of detergent after wash & Very good quality of dryness (Have to dry 10-30 min after put it out from the washing machine). No headache to cleaning clothes. This is why the fully automatic washing machine recommended. Moreover, I'm satisfied with its performance.",5,im writing review using since last month best washing machine samsung benefits low consumption cleaning quality smell detergent wash quality dryness dry min put washing machine headache cleaning clothes fully automatic washing machine recommended moreover im satisfied performance,0.2866666666666667,0.4533333333333333,443,Positive
SAMSUNG 6.5 kg Diamond Drum feature Fully Automatic Top Load Silver  (WA65A4002VS/TL),"I bought this product 3 months back it's one of the best product i bought it from flipkart. It's aswome low power consumption,less water consumption u r clothes are washed very good really I'm happy with this product",5,bought months back one best bought aswome low power consumptionless water consumption u r clothes washed really im happy,0.45,0.4,216,Positive
SAMSUNG 6.5 kg Diamond Drum feature Fully Automatic Top Load Silver  (WA65A4002VS/TL),"Happy after initial 10 days.# Delivery and installation was smooth and perfect.# washing machine is easy to use. # great cute compact design & good value for money.# when u have water shortage you can save water by giving only wash or rinse program alone to reuse the water (same as in semi).# we won't get dry as same in semi automatic, but u can give 15 or 30 minutes spin time extra by selecting monsoon mode in this machine.# worth a buy if you need a normal automatic washing machine an...",4,happy initial days delivery installation smooth perfect washing machine easy use cute compact design value money u water shortage save water giving wash rinse program alone reuse water semi wont get dry semi automatic u give minutes spin time extra selecting monsoon mode machine worth buy need normal automatic washing machine,0.3516666666666667,0.5783333333333334,494,Positive
SAMSUNG 6.5 kg Diamond Drum feature Fully Automatic Top Load Silver  (WA65A4002VS/TL),semi automatic machine is much better than fully automatic bcz the rounds of drum is very short and clothes was not clean as compared as semi automatic,1,semi automatic machine much better fully automatic bcz rounds drum short clothes clean compared semi automatic,0.2888888888888889,0.5,151,Positive
"Whirlpool 7 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (SUPERB ATOM 70S GREY DAZZLE (5YR))","Got this product today, it's nice in all aspects. And fits under budget. Little bit of prob is that, it shakes while running may b coz of the wheels! Other wise it deserves 5 star... Easy to operate. And, a big thanks to Team FLIPKART... They opened the product right there and showed me that it is in working condition. This impresses me! Anyone looking to buy this product? Go ahead!",5,got today aspects fits budget little bit prob shakes running may b coz wheels wise deserves star easy operate big thanks team opened right showed working condition impresses anyone looking buy go ahead,0.23859126984126985,0.5115079365079366,385,Positive
"Whirlpool 7 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (SUPERB ATOM 70S GREY DAZZLE (5YR))","Outlet pipe is very short. It has to be added by another connecting pipe to make it long as per my convenience so extra expense for me. It can be okay for others. And people have commented that it makes noise while drying and vibrating but it absolutely not. It is normal, not much noise and so not much vibration. At last a good deal.👍  Happy with the purchased. ☺️☺️You can definitely go for it if you want budget friendly, branded, stylish look semi auto washing machine with good colour (gre...",4,outlet pipe short added another connecting pipe make long per convenience extra expense okay others people commented makes noise drying vibrating absolutely normal much noise much vibration last deal happy purchased definitely go want budget friendly branded stylish look semi auto washing machine colour gre,0.22291666666666665,0.4513888888888889,498,Positive
"Whirlpool 7 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (SUPERB ATOM 70S GREY DAZZLE (5YR))",Performance is good and worth it. Must to buy if u want budget friendly since I m using front load IFB also.,5,performance worth must buy u want budget friendly since using front load ifb also,0.3375,0.3,108,Positive
"Whirlpool 7 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (SUPERB ATOM 70S GREY DAZZLE (5YR))",Nice product we have gifted it for marriage very good product design is also good features are awesome????,5,gifted marriage design also features awesome,0.75,1.0,106,Positive
"Whirlpool 7 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (SUPERB ATOM 70S GREY DAZZLE (5YR))","This is an wonderful product, very easy to use, and the needed electricity is very much low. Washer and drier both are good",5,wonderful easy use needed electricity much low washer drier,0.4777777777777778,0.7111111111111111,123,Positive
"Whirlpool 7 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (SUPERB ATOM 70S GREY DAZZLE (5YR))",Very good☺️☺️☺️Thank you flipkart,5,goodthank,0.0,0.0,33,Neutral
"Whirlpool 7 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (SUPERB ATOM 70S GREY DAZZLE (5YR))","I purchased this product by seeing the review of it.I really liked the product,its exactly the same shown in the picture.Only thing is they didn’t fit it the same day of delivery.But its not very tough also to fit.Overall excellent product .Thanks flipkart.Loved it😍😍😍😍😍😍",5,purchased seeing review iti really liked productits exactly shown pictureonly thing didnt fit day deliverybut tough also fitoverall excellent thanks flipkartloved,0.34351851851851856,0.5805555555555556,271,Positive
"Whirlpool 7 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (SUPERB ATOM 70S GREY DAZZLE (5YR))","What I find mostly in reviews is lack of knowledge about product usage and first to complaint !I am using 6.2 kgs and 7 kgs washing machine - same model from Whirlpool at a gap of 6 months atleast and both products are simply great for daily use.Washing tub rotation is not as much as our earlier Electrolux machine which I felt is better coz clothes do not tangle much in the tub and chances of getting torn are less. Three speed settings work fine.In Dryer , if you feel extra vibrations /...",5,find mostly reviews lack knowledge usage first complaint using kgs kgs washing machine model whirlpool gap months atleast products simply daily usewashing tub rotation much earlier electrolux machine felt better coz clothes tangle much tub chances getting torn less three speed settings work finein dryer feel extra vibrations,0.10925925925925925,0.2666666666666667,494,Positive
"Whirlpool 7 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (SUPERB ATOM 70S GREY DAZZLE (5YR))",Wow guys sach a good product.. Thnank u flipkartApni language me bole to dil khuss kr ditta... 😊😊😊,5,wow guys sach thnank u flipkartapni language bole dil khuss kr ditta,0.1,1.0,98,Positive
"Whirlpool 7 kg 5 Star,Turbo Scrub Technology Semi Automatic Top Load Grey  (SUPERB ATOM 70S GREY DAZZLE (5YR))",Brilliant,5,brilliant,0.9,1.0,9,Positive
SAMSUNG 6.5 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Grey  (WA65T4262GG/TL),This washing machine is worth for money if anyone looking for budget base washing machine no need of second thought just go for it & the best thing about this washing machine it's shaft drive with inveter motor which means no vibration & no noise. Seriously my rating for this mechanic 5***** for the price and BLDC motor with shaft drive I'm 100% satisfied with my purchase. Best part delivered to chennai as on secluded date and installation same day. Good work by seller and the brand maker.,5,washing machine worth money anyone looking budget base washing machine need second thought go best thing washing machine shaft drive inveter motor means vibration noise seriously rating mechanic price bldc motor shaft drive im satisfied purchase best part delivered chennai secluded date installation day work seller brand maker,0.2380952380952381,0.48095238095238096,494,Positive
SAMSUNG 6.5 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Grey  (WA65T4262GG/TL),Excellent Washing Machine for the price. The product was delivered on Saturday and the technician arrived on Monday. Have use the twice so far and found it quiet and effective. Samsung is a reliable brand and would recommend it blindly.,5,excellent washing machine price delivered saturday technician arrived monday use twice far found quiet effective samsung reliable brand would recommend blindly,0.24000000000000005,0.76,236,Positive
SAMSUNG 6.5 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Grey  (WA65T4262GG/TL),"Nice and very simple to use it. Even uneducated people can operate this washing machine easily. Strong metal body. Very less noice and vibration(almost nothing to consider). Energy efficient 5star rating. My mother liked it and feeling very relax to compare with semi automatic washing machine. At first she worried about in operating this machine before I’m purchasing it but she find very comfortable in first go. Some reason we installed it in kitchen by buying additional utilities like tap, 3...",5,simple use even uneducated people operate washing machine easily strong metal body less noice vibrationalmost nothing consider energy efficient star rating mother liked feeling relax compare semi automatic washing machine first worried operating machine im purchasing find comfortable first go reason installed kitchen buying additional utilities like tap,0.2523809523809524,0.4891156462585035,500,Positive
SAMSUNG 6.5 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Grey  (WA65T4262GG/TL),"Fantastic piece of Engineering. Loved the washing, cleaning is superb.... I feel even spin quality is also good. Best washing machine in this price segment. Compared many LG and IFB before buying. SAMSUNG offering more overall warranty than LG. And more warrenty on motor than any other in this price range. Made in India.",5,fantastic piece engineering loved washing cleaning superb feel even spin quality also best washing machine price segment compared many lg ifb buying samsung offering overall warranty lg warrenty motor price range made india,0.6,0.5833333333333334,322,Positive
SAMSUNG 6.5 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Grey  (WA65T4262GG/TL),Washing performance of the machine is not good it simply rotate upto 45degree and anti rotate the rotation for washing is not good for that reason clothes are not washing properly after used iam not satisfied with the product,1,washing performance machine simply rotate upto degree anti rotate rotation washing reason clothes washing properly used iam satisfied,0.16666666666666666,0.48571428571428577,225,Positive
SAMSUNG 6.5 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Grey  (WA65T4262GG/TL),"Product is good in this price range , only door  smooth shut  not available its decipoint me.overall good product.",4,price range door smooth shut available decipoint meoverall,0.4,0.45,114,Positive
SAMSUNG 6.5 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Grey  (WA65T4262GG/TL),"Very silent working because of invertor motor. Tub is smaller than my earlier whirlpool 6.5 kg. But overall wash quality is brilliant, no detergent strains are left after wash even though magic dispenser is not there. Consumes less water and power as compared to conventional fully automatic. Go for invertor motor. Delivered by Flipkart by next day and instalation by samsung technician was done the other day. good demo by technician but they try to push sale pipes and other accessories, not re...",4,silent working invertor motor tub smaller earlier whirlpool kg overall wash quality brilliant detergent strains left wash even though magic dispenser consumes less water power compared conventional fully automatic go invertor motor delivered next day instalation samsung technician done day demo technician try push sale pipes accessories,0.10904761904761903,0.3523809523809524,500,Positive
SAMSUNG 6.5 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Grey  (WA65T4262GG/TL),Good looking...fast working....Go for it....,5,lookingfast workinggo,0.0,0.0,44,Neutral
SAMSUNG 6.5 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Grey  (WA65T4262GG/TL),I LOVED IT VALUE FOR MONEYPOWER SAVINGSShowing sincere appreciation is one of the easiest ways to build a closer relationship with your FLIPKART AND TEAM  Thanks for being so dedicated and hard-working!SAMSUNG TEAM ( To produced a good washing machine),5,loved value moneypower savingsshowing sincere appreciation one easiest ways build closer relationship team thanks dedicated hardworkingsamsung team produced washing machine,0.4666666666666666,0.5,252,Positive
SAMSUNG 6.5 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Grey  (WA65T4262GG/TL),Product is good ....,5,,0.0,0.0,20,Neutral
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),This washing machine is worth for money if anyone looking for budget base washing machine no need of second thought just go for it & the best thing about this washing machine it's shaft drive with inveter motor which means no vibration & no noise. Seriously my rating for this mechanic 5***** for the price and BLDC motor with shaft drive I'm 100% satisfied with my purchase. Best part delivered to chennai as on secluded date and installation same day. Good work by seller and the brand maker.,5,washing machine worth money anyone looking budget base washing machine need second thought go best thing washing machine shaft drive inveter motor means vibration noise seriously rating mechanic price bldc motor shaft drive im satisfied purchase best part delivered chennai secluded date installation day work seller brand maker,0.2380952380952381,0.48095238095238096,494,Positive
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),Excellent Washing Machine for the price. The product was delivered on Saturday and the technician arrived on Monday. Have use the twice so far and found it quiet and effective. Samsung is a reliable brand and would recommend it blindly.,5,excellent washing machine price delivered saturday technician arrived monday use twice far found quiet effective samsung reliable brand would recommend blindly,0.24000000000000005,0.76,236,Positive
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),"Nice and very simple to use it. Even uneducated people can operate this washing machine easily. Strong metal body. Very less noice and vibration(almost nothing to consider). Energy efficient 5star rating. My mother liked it and feeling very relax to compare with semi automatic washing machine. At first she worried about in operating this machine before I’m purchasing it but she find very comfortable in first go. Some reason we installed it in kitchen by buying additional utilities like tap, 3...",5,simple use even uneducated people operate washing machine easily strong metal body less noice vibrationalmost nothing consider energy efficient star rating mother liked feeling relax compare semi automatic washing machine first worried operating machine im purchasing find comfortable first go reason installed kitchen buying additional utilities like tap,0.2523809523809524,0.4891156462585035,500,Positive
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),"Fantastic piece of Engineering. Loved the washing, cleaning is superb.... I feel even spin quality is also good. Best washing machine in this price segment. Compared many LG and IFB before buying. SAMSUNG offering more overall warranty than LG. And more warrenty on motor than any other in this price range. Made in India.",5,fantastic piece engineering loved washing cleaning superb feel even spin quality also best washing machine price segment compared many lg ifb buying samsung offering overall warranty lg warrenty motor price range made india,0.6,0.5833333333333334,322,Positive
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),Washing performance of the machine is not good it simply rotate upto 45degree and anti rotate the rotation for washing is not good for that reason clothes are not washing properly after used iam not satisfied with the product,1,washing performance machine simply rotate upto degree anti rotate rotation washing reason clothes washing properly used iam satisfied,0.16666666666666666,0.48571428571428577,225,Positive
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),"Product is good in this price range , only door  smooth shut  not available its decipoint me.overall good product.",4,price range door smooth shut available decipoint meoverall,0.4,0.45,114,Positive
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),"Very silent working because of invertor motor. Tub is smaller than my earlier whirlpool 6.5 kg. But overall wash quality is brilliant, no detergent strains are left after wash even though magic dispenser is not there. Consumes less water and power as compared to conventional fully automatic. Go for invertor motor. Delivered by Flipkart by next day and instalation by samsung technician was done the other day. good demo by technician but they try to push sale pipes and other accessories, not re...",4,silent working invertor motor tub smaller earlier whirlpool kg overall wash quality brilliant detergent strains left wash even though magic dispenser consumes less water power compared conventional fully automatic go invertor motor delivered next day instalation samsung technician done day demo technician try push sale pipes accessories,0.10904761904761903,0.3523809523809524,500,Positive
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),Good looking...fast working....Go for it....,5,lookingfast workinggo,0.0,0.0,44,Neutral
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),I LOVED IT VALUE FOR MONEYPOWER SAVINGSShowing sincere appreciation is one of the easiest ways to build a closer relationship with your FLIPKART AND TEAM  Thanks for being so dedicated and hard-working!SAMSUNG TEAM ( To produced a good washing machine),5,loved value moneypower savingsshowing sincere appreciation one easiest ways build closer relationship team thanks dedicated hardworkingsamsung team produced washing machine,0.4666666666666666,0.5,252,Positive
SAMSUNG 7 kg 5 Star Inverter with Diamond Drum Fully Automatic Top Load Silver  (WA70T4262GS/TL),Product is good ....,5,,0.0,0.0,20,Neutral
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)","Its a good machine but few feature not available with this model. 1st no filter present, 2nd you cannot wash blankets on this machine as per tech guy came on demo. Its not heavy duty like LG and samsung even MarQ 7.5kg has better features and filter. Last tech guy ask not to use detergent powder instead to use detergent liquid.",4,machine feature available model st filter present nd cannot wash blankets machine per tech guy came demo heavy duty like lg samsung even marq kg better features filter last tech guy ask use detergent powder instead use detergent liquid,0.13999999999999999,0.29333333333333333,329,Positive
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Easy to operate machine. Quit effective with the wash. Could have a few more water effecient wash options. Quite good after sales and installation services. Definately worth the money. Best suited for someone who would wash it once in a week or week & half. For someone more regular consider a smaller one. Would recommend the filter along with the machine if you have hard water.,4,easy operate machine quit effective wash could water effecient wash options quite sales installation services definately worth money best suited someone would wash week week half someone regular consider smaller one would recommend filter along machine hard water,0.23437499999999997,0.4148237179487179,380,Positive
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)","Although performance is relevant to the water pressure ,still it could have been a little bit better ,other than that soft closure is a must for these which is not available , everything else is at its best.Overall best price to performance deal.",4,although performance relevant water pressure still could little bit better soft closure must available everything else bestoverall best price performance deal,0.36874999999999997,0.49166666666666664,246,Positive
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)","After 1 year useOverall very good product at this price point.i got this 13170/-RsCONS:-1:- Taking too much time in washing2:- After finished washing not switch off itself,like my old panasonic machine.we need to switch off by pressing button.3:- Stops working in low water pressure.4.after 1 year suddenly started making very loud noises and started shaking.also stopped working,smoke was coming out from insidePRO:-1:-Good washing quality and silent operation.2:-Looks premium.Demo and...",1,year useoverall price pointi got rscons taking much time washing finished washing switch itselflike old panasonic machinewe need switch pressing button stops working low water pressureafter year suddenly started making loud noises started shakingalso stopped workingsmoke coming insideprogood washing quality silent operationlooks premiumdemo,0.06666666666666667,0.35000000000000003,490,Positive
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)","If you are looking for exchange then forget it. They only exchange with brand new item No dust No minor scratches. Also got some issues with installation, i have to wait 4 days for installation. Overall product is good, many more features.",3,looking exchange forget exchange brand new item dust minor scratches also got issues installation wait days installation overall many features,0.14659090909090908,0.28863636363636364,239,Positive
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Nice,5,,0.0,0.0,4,Neutral
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Good go for it,4,go,0.0,0.0,14,Neutral
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Very Good Product Thak you flipkart nd Whirpool washing machine white Magic,5,thak nd whirpool washing machine white magic,0.25,0.5,75,Positive
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Nice 👍👍,5,,0.0,0.0,7,Neutral
"Whirlpool 7.5 kg 5 Star, Hard Water wash Fully Automatic Top Load Grey  (WM ROYAL PLUS 7.5 GREY 5YMW)",Nice,4,,0.0,0.0,4,Neutral
Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),"Wow !! These are awesome, made is Russia, at par with European standards. Got these during SALE at amazing price. Go for it, you will be overwhelmed with the quality it offers, much better than India / China made washing machines.",5,wow awesome made russia par european standards got sale amazing price go overwhelmed quality offers much better india china made washing machines,0.38333333333333336,0.5666666666666667,230,Positive
Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),"Awesome product, thanks to flipkart",5,awesome thanks,0.6,0.6,35,Positive
Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),Very nice machine. Go for it. Flipkart big billion offer was great. Thanks to flipkart.,5,machine go big billion offer thanks,0.1,0.15000000000000002,87,Positive
Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),Affordable front load in this range. Loved the design which is more compact and sleek. Just does the job smooth and efficiently.,5,affordable front load range loved design compact sleek job smooth efficiently,0.55,0.65,128,Positive
Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),Very good performance,5,performance,0.0,0.0,21,Neutral
Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),Super,5,super,0.3333333333333333,0.6666666666666666,5,Positive
Whirlpool 6 kg Fully Automatic Front Load White  (Fresh Care 6112),Nice,4,,0.0,0.0,4,Neutral
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)","Best washing machineI prefer semi automatic machine so selected as per my budget1) This machine got bucket and it's very good facility2) Three pin cable little short so we require extension3) Vibration @ drying and avoid if we use yoga mat4) Design and look is very simple,  cute and best5) Color is white and grey which is very attractive6) Suitable for small family of 3 or 5 members",5,best washing machinei prefer semi automatic machine selected per budget machine got bucket facility three pin cable little short require extension vibration drying avoid use yoga mat design look simple cute best color white grey attractive suitable small family members,0.30568181818181817,0.45519480519480526,385,Positive
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Vrey good  items useful delevard fast time table Thomson of washingmachines thank you.....,4,vrey items useful delevard fast time table thomson washingmachines thank,0.25,0.3,90,Positive
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)","Washer is smoothly working,spinner is noisy and too much shaking on drying",4,washer smoothly workingspinner noisy much shaking drying,0.30000000000000004,0.35,74,Positive
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Awesome product,4,awesome,1.0,1.0,15,Positive
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Pros:Does the job well. U can use water either thru inlet pipe or thru buckets as well. Quick time for both washing and spinning.Compact for small spaces than other semi auto machines. Easy to use. Very economical if you can bear with other minor issues mentioned above. Has a small wheel in one side which makes it easier to move it around.Cons:Very short wire. Supposedly french technology doesn't factor wore length??makes some noise or the other  at times when washing and drying and mak...,3,prosdoes job well u use water either thru inlet pipe thru buckets well quick time washing spinningcompact small spaces semi auto machines easy use economical bear minor issues mentioned small wheel one side makes easier move aroundconsvery short wire supposedly french technology doesnt factor wore lengthmakes noise times washing drying mak,0.06458333333333333,0.44166666666666665,494,Positive
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Good. Quality,4,quality,0.0,0.0,13,Neutral
"Thomson 6.5 kg 5 Star Rating, Smart Pro Wash Technology Semi Automatic Top Load White, Grey  (SA96500)",Design wise good bt built quality is not upto mark. But still I m Loving it 😍,4,design wise bt built quality upto mark still loving,0.6499999999999999,0.925,77,Positive
